City_ID,City,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
37,papatowai,-46.5619,169.4708,12.45,59,57,3.28,NZ,"{'coord': {'lon': 169.4708, 'lat': -46.5619}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 12.45, 'feels_like': 11.29, 'temp_min': 12.45, 'temp_max': 12.45, 'pressure': 1020, 'humidity': 59, 'sea_level': 1020, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 3.28, 'deg': 297, 'gust': 10.85}, 'clouds': {'all': 57}, 'dt': 1738521208, 'sys': {'country': 'NZ', 'sunrise': 1738517827, 'sunset': 1738570477}, 'timezone': 46800, 'id': 2185172, 'name': 'Papatowai', 'cod': 200}"
38,petropavlovsk-kamchatsky,53.0452,158.6483,-13.67,56,0,4.0,RU,"{'coord': {'lon': 158.6483, 'lat': 53.0452}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -13.67, 'feels_like': -20.67, 'temp_min': -13.67, 'temp_max': -13.67, 'pressure': 995, 'humidity': 56, 'sea_level': 995, 'grnd_level': 976}, 'visibility': 10000, 'wind': {'speed': 4, 'deg': 10}, 'clouds': {'all': 0}, 'dt': 1738521209, 'sys': {'type': 1, 'id': 8887, 'country': 'RU', 'sunrise': 1738530376, 'sunset': 1738563123}, 'timezone': 43200, 'id': 2122104, 'name': 'Petropavlovsk-Kamchatskiy', 'cod': 200}"
39,chanika,-5.4167,38.0167,21.07,97,100,1.67,TZ,"{'coord': {'lon': 38.0167, 'lat': -5.4167}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 21.07, 'feels_like': 21.77, 'temp_min': 21.07, 'temp_max': 21.07, 'pressure': 1011, 'humidity': 97, 'sea_level': 1011, 'grnd_level': 935}, 'visibility': 10000, 'wind': {'speed': 1.67, 'deg': 125, 'gust': 3.96}, 'rain': {'1h': 0.67}, 'clouds': {'all': 100}, 'dt': 1738521210, 'sys': {'country': 'TZ', 'sunrise': 1738467093, 'sunset': 1738511499}, 'timezone': 10800, 'id': 160592, 'name': 'Chanika', 'cod': 200}"
40,enewetak,11.3474,162.3373,26.95,76,100,9.37,MH,"{'coord': {'lon': 162.3373, 'lat': 11.3474}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 26.95, 'feels_like': 29.27, 'temp_min': 26.95, 'temp_max': 26.95, 'pressure': 1009, 'humidity': 76, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 9.37, 'deg': 87, 'gust': 10.15}, 'clouds': {'all': 100}, 'dt': 1738521211, 'sys': {'country': 'MH', 'sunrise': 1738524875, 'sunset': 1738566853}, 'timezone': 43200, 'id': 7306511, 'name': 'Enewetak', 'cod': 200}"
41,utrik,11.2278,169.8474,26.4,79,37,11.07,MH,"{'coord': {'lon': 169.8474, 'lat': 11.2278}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 26.4, 'feels_like': 26.4, 'temp_min': 26.4, 'temp_max': 26.4, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1010}, 'visibility': 10000, 'wind': {'speed': 11.07, 'deg': 69, 'gust': 12.21}, 'rain': {'1h': 0.12}, 'clouds': {'all': 37}, 'dt': 1738521212, 'sys': {'country': 'MH', 'sunrise': 1738523064, 'sunset': 1738565059}, 'timezone': 43200, 'id': 7306518, 'name': 'Utrik', 'cod': 200}"
42,port alfred,-33.5906,26.891,20.1,89,1,0.45,ZA,"{'coord': {'lon': 26.891, 'lat': -33.5906}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 20.1, 'feels_like': 20.49, 'temp_min': 20.1, 'temp_max': 20.1, 'pressure': 1015, 'humidity': 89, 'sea_level': 1015, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 0.45, 'deg': 269, 'gust': 2.24}, 'clouds': {'all': 1}, 'dt': 1738521213, 'sys': {'type': 2, 'id': 2072861, 'country': 'ZA', 'sunrise': 1738467338, 'sunset': 1738516595}, 'timezone': 7200, 'id': 964432, 'name': 'Port Alfred', 'cod': 200}"
43,berdigestyakh,62.0989,126.6992,-37.9,99,100,2.57,RU,"{'coord': {'lon': 126.6992, 'lat': 62.0989}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -37.9, 'feels_like': -44.9, 'temp_min': -37.9, 'temp_max': -37.9, 'pressure': 1040, 'humidity': 99, 'sea_level': 1040, 'grnd_level': 1009}, 'visibility': 2607, 'wind': {'speed': 2.57, 'deg': 264, 'gust': 8.23}, 'clouds': {'all': 100}, 'dt': 1738521214, 'sys': {'country': 'RU', 'sunrise': 1738540493, 'sunset': 1738568343}, 'timezone': 32400, 'id': 2026861, 'name': 'Berdigestyakh', 'cod': 200}"
44,punta arenas,-53.15,-70.9167,12.06,54,75,13.89,CL,"{'coord': {'lon': -70.9167, 'lat': -53.15}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 12.06, 'feels_like': 10.73, 'temp_min': 11.73, 'temp_max': 12.06, 'pressure': 990, 'humidity': 54, 'sea_level': 990, 'grnd_level': 987}, 'visibility': 10000, 'wind': {'speed': 13.89, 'deg': 270}, 'rain': {'1h': 0.32}, 'clouds': {'all': 75}, 'dt': 1738521215, 'sys': {'type': 1, 'id': 8487, 'country': 'CL', 'sunrise': 1738487798, 'sunset': 1738543087}, 'timezone': -10800, 'id': 3874787, 'name': 'Punta Arenas', 'cod': 200}"
45,muscat,23.6139,58.5922,19.41,52,1,3.15,OM,"{'coord': {'lon': 58.5922, 'lat': 23.6139}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 19.41, 'feels_like': 18.76, 'temp_min': 19.41, 'temp_max': 19.41, 'pressure': 1018, 'humidity': 52, 'sea_level': 1018, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 3.15, 'deg': 294, 'gust': 3.54}, 'clouds': {'all': 1}, 'dt': 1738521216, 'sys': {'country': 'OM', 'sunrise': 1738464350, 'sunset': 1738504365}, 'timezone': 14400, 'id': 287286, 'name': 'Muscat', 'cod': 200}"
46,qamdo,31.1667,97.2333,-4.35,30,0,1.82,CN,"{'coord': {'lon': 97.2333, 'lat': 31.1667}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -4.35, 'feels_like': -7.25, 'temp_min': -4.35, 'temp_max': -4.35, 'pressure': 1009, 'humidity': 30, 'sea_level': 1009, 'grnd_level': 616}, 'visibility': 10000, 'wind': {'speed': 1.82, 'deg': 342, 'gust': 1.72}, 'clouds': {'all': 0}, 'dt': 1738521218, 'sys': {'country': 'CN', 'sunrise': 1738542128, 'sunset': 1738580853}, 'timezone': 28800, 'id': 1280281, 'name': 'Chamdo', 'cod': 200}"
47,puerto natales,-51.7236,-72.4875,12.25,50,75,9.77,CL,"{'coord': {'lon': -72.4875, 'lat': -51.7236}, 'weather': [{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}], 'base': 'stations', 'main': {'temp': 12.25, 'feels_like': 10.84, 'temp_min': 12.25, 'temp_max': 12.25, 'pressure': 994, 'humidity': 50, 'sea_level': 994, 'grnd_level': 990}, 'visibility': 10000, 'wind': {'speed': 9.77, 'deg': 280}, 'clouds': {'all': 75}, 'dt': 1738521219, 'sys': {'type': 1, 'id': 8495, 'country': 'CL', 'sunrise': 1738488491, 'sunset': 1738543148}, 'timezone': -10800, 'id': 3874958, 'name': 'Puerto Natales', 'cod': 200}"
48,uyuni,-20.4597,-66.825,14.4,45,81,7.52,BO,"{'coord': {'lon': -66.825, 'lat': -20.4597}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 14.4, 'feels_like': 13.07, 'temp_min': 14.4, 'temp_max': 14.4, 'pressure': 1009, 'humidity': 45, 'sea_level': 1009, 'grnd_level': 645}, 'visibility': 10000, 'wind': {'speed': 7.52, 'deg': 212, 'gust': 7.51}, 'clouds': {'all': 81}, 'dt': 1738521220, 'sys': {'country': 'BO', 'sunrise': 1738491094, 'sunset': 1738537827}, 'timezone': -14400, 'id': 3901903, 'name': 'Uyuni', 'cod': 200}"
49,mount isa,-20.7333,139.5,21.87,78,100,7.2,AU,"{'coord': {'lon': 139.5, 'lat': -20.7333}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 21.87, 'feels_like': 22.15, 'temp_min': 21.87, 'temp_max': 21.87, 'pressure': 1004, 'humidity': 78, 'sea_level': 1004, 'grnd_level': 958}, 'visibility': 10000, 'wind': {'speed': 7.2, 'deg': 150}, 'clouds': {'all': 100}, 'dt': 1738521222, 'sys': {'type': 1, 'id': 9495, 'country': 'AU', 'sunrise': 1738527969, 'sunset': 1738574723}, 'timezone': 36000, 'id': 2065594, 'name': 'Mount Isa', 'cod': 200}"
50,ust-nera,64.5667,143.2,-43.39,100,77,1.35,RU,"{'coord': {'lon': 143.2, 'lat': 64.5667}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -43.39, 'feels_like': -50.39, 'temp_min': -43.39, 'temp_max': -43.39, 'pressure': 1039, 'humidity': 100, 'sea_level': 1039, 'grnd_level': 967}, 'visibility': 10000, 'wind': {'speed': 1.35, 'deg': 217, 'gust': 1.39}, 'clouds': {'all': 77}, 'dt': 1738521223, 'sys': {'country': 'RU', 'sunrise': 1738537552, 'sunset': 1738563363}, 'timezone': 36000, 'id': 2120048, 'name': 'Ust-Nera', 'cod': 200}"
51,aswan,24.0934,32.907,22.61,28,0,3.09,EG,"{'coord': {'lon': 32.907, 'lat': 24.0934}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 22.61, 'feels_like': 21.66, 'temp_min': 22.61, 'temp_max': 22.61, 'pressure': 1017, 'humidity': 28, 'sea_level': 1017, 'grnd_level': 996}, 'visibility': 10000, 'wind': {'speed': 3.09, 'deg': 360}, 'clouds': {'all': 0}, 'dt': 1738521224, 'sys': {'type': 1, 'id': 2526, 'country': 'EG', 'sunrise': 1738470553, 'sunset': 1738510492}, 'timezone': 7200, 'id': 359792, 'name': 'Aswān', 'cod': 200}"
52,whitehorse,60.7161,-135.0538,-18.28,70,75,4.12,CA,"{'coord': {'lon': -135.0538, 'lat': 60.7161}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': -19.69, 'feels_like': -26.69, 'temp_min': -19.99, 'temp_max': -18.28, 'pressure': 1042, 'humidity': 70, 'sea_level': 1042, 'grnd_level': 957}, 'visibility': 10000, 'wind': {'speed': 4.12, 'deg': 330}, 'clouds': {'all': 75}, 'dt': 1738521225, 'sys': {'type': 2, 'id': 47668, 'country': 'CA', 'sunrise': 1738516474, 'sunset': 1738545199}, 'timezone': -25200, 'id': 6180550, 'name': 'Whitehorse', 'cod': 200}"
53,porto novo,6.4965,2.6036,28.9,75,90,3.58,BJ,"{'coord': {'lon': 2.6036, 'lat': 6.4965}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 28.9, 'feels_like': 33.45, 'temp_min': 28.9, 'temp_max': 28.9, 'pressure': 1009, 'humidity': 75, 'sea_level': 1009, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 3.58, 'deg': 194, 'gust': 5.87}, 'clouds': {'all': 90}, 'dt': 1738521226, 'sys': {'type': 1, 'id': 1119, 'country': 'BJ', 'sunrise': 1738476458, 'sunset': 1738519134}, 'timezone': 3600, 'id': 2392087, 'name': 'Porto-Novo', 'cod': 200}"
54,west island,-12.1568,96.8225,26.99,89,75,7.72,CC,"{'coord': {'lon': 96.8225, 'lat': -12.1568}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 26.99, 'feels_like': 30.6, 'temp_min': 26.99, 'temp_max': 26.99, 'pressure': 1000, 'humidity': 89, 'sea_level': 1000, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 7.72, 'deg': 270}, 'rain': {'1h': 0.43}, 'clouds': {'all': 75}, 'dt': 1738521227, 'sys': {'type': 1, 'id': 9570, 'country': 'CC', 'sunrise': 1738538895, 'sunset': 1738584283}, 'timezone': 23400, 'id': 7304591, 'name': 'West Island', 'cod': 200}"
55,wailua homesteads,22.0669,-159.378,18.96,84,20,2.57,US,"{'coord': {'lon': -159.378, 'lat': 22.0669}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 18.92, 'feels_like': 19.06, 'temp_min': 18.25, 'temp_max': 18.96, 'pressure': 1018, 'humidity': 84, 'sea_level': 1018, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 320}, 'clouds': {'all': 20}, 'dt': 1738521229, 'sys': {'type': 2, 'id': 2039329, 'country': 'US', 'sunrise': 1738516518, 'sunset': 1738556832}, 'timezone': -36000, 'id': 7262802, 'name': 'Wailua Homesteads', 'cod': 200}"
56,keflavik,64.0049,-22.5624,1.24,86,75,6.17,IS,"{'coord': {'lon': -22.5624, 'lat': 64.0049}, 'weather': [{'id': 601, 'main': 'Snow', 'description': 'snow', 'icon': '13n'}], 'base': 'stations', 'main': {'temp': 1.24, 'feels_like': -3.96, 'temp_min': 1.24, 'temp_max': 1.24, 'pressure': 981, 'humidity': 86, 'sea_level': 981, 'grnd_level': 980}, 'visibility': 10000, 'wind': {'speed': 6.17, 'deg': 80}, 'snow': {'1h': 0.56}, 'clouds': {'all': 75}, 'dt': 1738521230, 'sys': {'type': 1, 'id': 90, 'country': 'IS', 'sunrise': 1738490784, 'sunset': 1738516889}, 'timezone': 0, 'id': 3415496, 'name': 'Keflavik', 'cod': 200}"
57,san luis de la loma,17.2706,-100.8939,29.87,45,6,2.93,MX,"{'coord': {'lon': -100.8939, 'lat': 17.2706}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 29.87, 'feels_like': 30.15, 'temp_min': 29.87, 'temp_max': 29.87, 'pressure': 1011, 'humidity': 45, 'sea_level': 1011, 'grnd_level': 993}, 'visibility': 10000, 'wind': {'speed': 2.93, 'deg': 226, 'gust': 2.16}, 'clouds': {'all': 6}, 'dt': 1738521231, 'sys': {'country': 'MX', 'sunrise': 1738502102, 'sunset': 1738543174}, 'timezone': -21600, 'id': 3982170, 'name': 'San Luis de la Loma', 'cod': 200}"
58,wongsorejo,-7.9908,114.4009,25.2,87,100,1.93,ID,"{'coord': {'lon': 114.4009, 'lat': -7.9908}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 25.2, 'feels_like': 26.05, 'temp_min': 25.2, 'temp_max': 25.2, 'pressure': 1006, 'humidity': 87, 'sea_level': 1006, 'grnd_level': 961}, 'visibility': 10000, 'wind': {'speed': 1.93, 'deg': 261, 'gust': 2.86}, 'clouds': {'all': 100}, 'dt': 1738521232, 'sys': {'country': 'ID', 'sunrise': 1738534986, 'sunset': 1738579754}, 'timezone': 25200, 'id': 1621439, 'name': 'Wongsorejo', 'cod': 200}"
59,alpena,45.0617,-83.4327,-3.27,88,100,3.09,US,"{'coord': {'lon': -83.4327, 'lat': 45.0617}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': -3.39, 'feels_like': -7.66, 'temp_min': -4.6, 'temp_max': -3.27, 'pressure': 1016, 'humidity': 88, 'sea_level': 1016, 'grnd_level': 991}, 'visibility': 2816, 'wind': {'speed': 3.09, 'deg': 170}, 'clouds': {'all': 100}, 'dt': 1738521233, 'sys': {'type': 2, 'id': 2041433, 'country': 'US', 'sunrise': 1738500736, 'sunset': 1738536157}, 'timezone': -18000, 'id': 4984075, 'name': 'Alpena', 'cod': 200}"
60,udachny,66.4167,112.4,-26.62,80,100,3.57,RU,"{'coord': {'lon': 112.4, 'lat': 66.4167}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': -26.62, 'feels_like': -33.62, 'temp_min': -26.62, 'temp_max': -26.62, 'pressure': 1040, 'humidity': 80, 'sea_level': 1040, 'grnd_level': 1000}, 'visibility': 10000, 'wind': {'speed': 3.57, 'deg': 261, 'gust': 9.23}, 'clouds': {'all': 100}, 'dt': 1738521234, 'sys': {'country': 'RU', 'sunrise': 1738545859, 'sunset': 1738569841}, 'timezone': 32400, 'id': 2014624, 'name': 'Udachny', 'cod': 200}"
61,laguna,38.421,-121.4238,15.06,83,100,5.66,US,"{'coord': {'lon': -121.4238, 'lat': 38.421}, 'weather': [{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 14.51, 'feels_like': 14.18, 'temp_min': 13.34, 'temp_max': 15.06, 'pressure': 1018, 'humidity': 83, 'sea_level': 1018, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 5.66, 'deg': 150, 'gust': 8.75}, 'rain': {'1h': 0.17}, 'clouds': {'all': 100}, 'dt': 1738521235, 'sys': {'type': 2, 'id': 2002655, 'country': 'US', 'sunrise': 1738508988, 'sunset': 1738546142}, 'timezone': -28800, 'id': 5364271, 'name': 'Laguna', 'cod': 200}"
62,la'ie,21.6477,-157.9253,22.25,79,1,0.89,US,"{'coord': {'lon': -157.9253, 'lat': 21.6477}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 20.63, 'feels_like': 20.81, 'temp_min': 20.53, 'temp_max': 22.25, 'pressure': 1018, 'humidity': 79, 'sea_level': 1018, 'grnd_level': 1017}, 'visibility': 10000, 'wind': {'speed': 0.89, 'deg': 12, 'gust': 4.47}, 'clouds': {'all': 1}, 'dt': 1738521236, 'sys': {'type': 2, 'id': 2024501, 'country': 'US', 'sunrise': 1738516135, 'sunset': 1738556517}, 'timezone': -36000, 'id': 5850027, 'name': 'Lā‘ie', 'cod': 200}"
63,namibe,-15.1961,12.1522,22.69,79,80,3.07,AO,"{'coord': {'lon': 12.1522, 'lat': -15.1961}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 22.69, 'feels_like': 23.08, 'temp_min': 22.69, 'temp_max': 22.69, 'pressure': 1010, 'humidity': 79, 'sea_level': 1010, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 3.07, 'deg': 239, 'gust': 3.16}, 'clouds': {'all': 80}, 'dt': 1738521237, 'sys': {'country': 'AO', 'sunrise': 1738472561, 'sunset': 1738518447}, 'timezone': 3600, 'id': 3347019, 'name': 'Mossamedes', 'cod': 200}"
64,ancud,-41.8697,-73.8203,15.68,57,13,4.6,CL,"{'coord': {'lon': -73.8203, 'lat': -41.8697}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 15.68, 'feels_like': 14.79, 'temp_min': 15.68, 'temp_max': 15.68, 'pressure': 1014, 'humidity': 57, 'sea_level': 1014, 'grnd_level': 1008}, 'visibility': 10000, 'wind': {'speed': 4.6, 'deg': 263, 'gust': 5.83}, 'clouds': {'all': 13}, 'dt': 1738521238, 'sys': {'country': 'CL', 'sunrise': 1738490505, 'sunset': 1738541774}, 'timezone': -10800, 'id': 3899695, 'name': 'Ancud', 'cod': 200}"
65,da nang,16.0678,108.2208,20.99,88,40,1.03,VN,"{'coord': {'lon': 108.2208, 'lat': 16.0678}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 20.99, 'feels_like': 21.44, 'temp_min': 20.99, 'temp_max': 20.99, 'pressure': 1012, 'humidity': 88, 'sea_level': 1012, 'grnd_level': 1007}, 'visibility': 10000, 'wind': {'speed': 1.03, 'deg': 250}, 'clouds': {'all': 40}, 'dt': 1738521239, 'sys': {'type': 1, 'id': 9306, 'country': 'VN', 'sunrise': 1738538215, 'sunset': 1738579491}, 'timezone': 25200, 'id': 1583992, 'name': 'Turan', 'cod': 200}"
66,walvis bay,-22.9575,14.5053,19.48,72,7,6.46,NA,"{'coord': {'lon': 14.5053, 'lat': -22.9575}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 19.48, 'feels_like': 19.36, 'temp_min': 19.48, 'temp_max': 19.48, 'pressure': 1009, 'humidity': 72, 'sea_level': 1009, 'grnd_level': 1009}, 'visibility': 10000, 'wind': {'speed': 6.46, 'deg': 202, 'gust': 8.24}, 'clouds': {'all': 7}, 'dt': 1738521241, 'sys': {'country': 'NA', 'sunrise': 1738471351, 'sunset': 1738518528}, 'timezone': 7200, 'id': 3359638, 'name': 'Walvis Bay', 'cod': 200}"
67,miracema do tocantins,-9.5618,-48.3967,27.36,72,92,3.06,BR,"{'coord': {'lon': -48.3967, 'lat': -9.5618}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 27.36, 'feels_like': 29.68, 'temp_min': 27.36, 'temp_max': 27.36, 'pressure': 1008, 'humidity': 72, 'sea_level': 1008, 'grnd_level': 979}, 'visibility': 10000, 'wind': {'speed': 3.06, 'deg': 10, 'gust': 3.28}, 'rain': {'1h': 1.12}, 'clouds': {'all': 92}, 'dt': 1738521242, 'sys': {'country': 'BR', 'sunrise': 1738487530, 'sunset': 1738532545}, 'timezone': -10800, 'id': 3384937, 'name': 'Miracema do Tocantins', 'cod': 200}"
68,northam,51.0333,-4.2167,7.67,90,29,1.79,GB,"{'coord': {'lon': -4.2167, 'lat': 51.0333}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 7.67, 'feels_like': 6.68, 'temp_min': 7.67, 'temp_max': 7.67, 'pressure': 1022, 'humidity': 90, 'sea_level': 1022, 'grnd_level': 1013}, 'visibility': 10000, 'wind': {'speed': 1.79, 'deg': 108, 'gust': 3.58}, 'clouds': {'all': 29}, 'dt': 1738521243, 'sys': {'type': 2, 'id': 2099739, 'country': 'GB', 'sunrise': 1738482723, 'sunset': 1738516143}, 'timezone': 0, 'id': 2641434, 'name': 'Northam', 'cod': 200}"
69,beau vallon,-20.4189,57.6953,28.13,83,75,5.66,MU,"{'coord': {'lon': 57.6953, 'lat': -20.4189}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 28.13, 'feels_like': 32.92, 'temp_min': 28.13, 'temp_max': 28.13, 'pressure': 1007, 'humidity': 83, 'sea_level': 1007, 'grnd_level': 1004}, 'visibility': 10000, 'wind': {'speed': 5.66, 'deg': 40}, 'clouds': {'all': 75}, 'dt': 1738521244, 'sys': {'type': 1, 'id': 2061, 'country': 'MU', 'sunrise': 1738461200, 'sunset': 1738507946}, 'timezone': 14400, 'id': 934753, 'name': 'Beau Vallon', 'cod': 200}"
70,buka,40.8108,69.1986,2.2,52,0,1.58,UZ,"{'coord': {'lon': 69.1986, 'lat': 40.8108}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 2.2, 'feels_like': 0.64, 'temp_min': 2.2, 'temp_max': 2.2, 'pressure': 1027, 'humidity': 52, 'sea_level': 1027, 'grnd_level': 986}, 'visibility': 10000, 'wind': {'speed': 1.58, 'deg': 38, 'gust': 1.48}, 'clouds': {'all': 0}, 'dt': 1738521245, 'sys': {'country': 'UZ', 'sunrise': 1738463558, 'sunset': 1738500065}, 'timezone': 18000, 'id': 1514330, 'name': 'Bo`ka', 'cod': 200}"
71,kununurra,-15.7667,128.7333,24.99,94,20,2.57,AU,"{'coord': {'lon': 128.7333, 'lat': -15.7667}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 24.99, 'feels_like': 26, 'temp_min': 24.99, 'temp_max': 24.99, 'pressure': 1000, 'humidity': 94, 'sea_level': 1000, 'grnd_level': 990}, 'visibility': 10000, 'wind': {'speed': 2.57, 'deg': 220}, 'clouds': {'all': 20}, 'dt': 1738521246, 'sys': {'type': 1, 'id': 9587, 'country': 'AU', 'sunrise': 1738530956, 'sunset': 1738576903}, 'timezone': 28800, 'id': 2068110, 'name': 'Kununurra', 'cod': 200}"
